touch_x, touch_y, sensor_type, time_since_1970, x, y, z
-2.0, -2.0, ACCEL, 89207.423780125, 0.0664520263671875, -0.45904541015625, -0.905319213867188
-2.0, -2.0, ACCEL, 89207.413740125, 0.057647705078125, -0.450531005859375, -0.871749877929688
0.783111083984375, 0.597201368798023, ACCEL, 89207.403730125, 0.070587158203125, -0.452789306640625, -0.848968505859375
0.783111083984375, 0.597201368798023, ACCEL, 89207.393690125, 0.0923309326171875, -0.477432250976562, -0.862396240234375
0.783111083984375, 0.597201368798023, ACCEL, 89207.383650125, 0.113250732421875, -0.517044067382812, -0.887985229492188
0.783111083984375, 0.597201368798023, ACCEL, 89207.373609125, 0.136550903320312, -0.50555419921875, -0.8975830078125
0.783111083984375, 0.597201368798023, ACCEL, 89207.363600125, 0.139495849609375, -0.494232177734375, -0.89990234375
0.783111083984375, 0.597201368798023, ACCEL, 89207.353559125, 0.10247802734375, -0.511077880859375, -0.875442504882812
0.783111083984375, 0.597201368798023, ACCEL, 89207.343519125, 0.0703125, -0.53692626953125, -0.85601806640625
0.783111083984375, 0.597201368798023, ACCEL, 89207.333479125, 0.0552215576171875, -0.538848876953125, -0.867782592773438
0.783111083984375, 0.597201368798023, ACCEL, 89207.323469125, 0.063751220703125, -0.4954833984375, -0.890350341796875
0.783111083984375, 0.597201368798023, ACCEL, 89207.313429125, 0.0839385986328125, -0.439453125, -0.853713989257812
0.783111083984375, 0.597201368798023, ACCEL, 89207.303388125, 0.049407958984375, -0.423843383789062, -0.6705322265625
0.783111083984375, 0.597201368798023, ACCEL, 89207.293379125, 0.0363311767578125, -0.443099975585938, -0.654632568359375
-2.0, -2.0, ACCEL, 89207.283338125, 0.0813751220703125, -0.47845458984375, -0.863906860351562
-2.0, -2.0, ACCEL, 89207.273298125, 0.117416381835938, -0.49700927734375, -0.86431884765625
-2.0, -2.0, ACCEL, 89207.263258125, 0.138092041015625, -0.497802734375, -0.87066650390625
-2.0, -2.0, ACCEL, 89207.253248125, 0.130935668945312, -0.490570068359375, -0.855606079101562
-2.0, -2.0, ACCEL, 89207.243208125, 0.111968994140625, -0.488845825195312, -0.836288452148438
-2.0, -2.0, ACCEL, 89207.233168125, 0.0987548828125, -0.48626708984375, -0.8433837890625
-2.0, -2.0, ACCEL, 89207.223127125, 0.0884246826171875, -0.487503051757812, -0.863754272460938
-2.0, -2.0, ACCEL, 89207.213117125, 0.092071533203125, -0.482955932617188, -0.882476806640625
-2.0, -2.0, ACCEL, 89207.203077125, 0.097900390625, -0.470672607421875, -0.89642333984375
-2.0, -2.0, ACCEL, 89207.193037125, 0.0907745361328125, -0.462799072265625, -0.914337158203125
-2.0, -2.0, ACCEL, 89207.183027125, 0.0760650634765625, -0.461944580078125, -0.927215576171875
-2.0, -2.0, ACCEL, 89207.172987125, 0.0755157470703125, -0.467025756835938, -0.931350708007812
-2.0, -2.0, ACCEL, 89207.162947125, 0.0868988037109375, -0.485107421875, -0.935928344726562
-2.0, -2.0, ACCEL, 89207.152906125, 0.110687255859375, -0.50189208984375, -0.938308715820312
