touch_x, touch_y, sensor_type, time_since_1970, x, y, z
-0.562666666666667, 0.372313812576134, GYRO, 76208.71059, 0.102060056138998, 0.0308825486327769, 0.113290073823644
-0.562666666666667, 0.372313812576134, GYRO, 76208.70055, 0.177254409517385, -0.0186948582201382, 0.124632210590182
-2.0, -2.0, GYRO, 76208.69054, 0.243041945293394, -0.348475161269086, 0.0608582909143817
-2.0, -2.0, GYRO, 76208.6805, 0.153794889790986, -0.159427475496504, -0.100066680063073
-2.0, -2.0, GYRO, 76208.67046, 0.109212241562514, -0.0544227621402053, -0.139471610500213
-2.0, -2.0, GYRO, 76208.660419, 0.116819561216326, 0.00199950134643149, -0.122030302205175
-2.0, -2.0, GYRO, 76208.650379, 0.171493992079544, 0.00142266065432033, -0.0670227098895882
-2.0, -2.0, GYRO, 76208.640369, 0.242996937870972, -0.0216845228598612, -0.00659718265234429
-2.0, -2.0, GYRO, 76208.630329, 0.301783023141163, -0.040433176934019, 0.0504945995323384
-2.0, -2.0, GYRO, 76208.620289, 0.314913206263581, -0.0396890897254509, 0.103913616257693
-2.0, -2.0, GYRO, 76208.610249, 0.276076061770846, -0.0417413216614659, 0.136419627890982
-2.0, -2.0, GYRO, 76208.600208, 0.179052575885406, -0.0464939989428214, 0.135154360057085
-2.0, -2.0, GYRO, 76208.590198, 0.0198184458840427, -0.0314886840968789, 0.0937981314892448
-2.0, -2.0, GYRO, 76208.580158, -0.181772195990595, 0.00728161505249465, 0.0435096606252786
-2.0, -2.0, GYRO, 76208.570118, -0.396346813443806, 0.0194522612341568, -0.00602353775354122
-2.0, -2.0, GYRO, 76208.560078, -0.558817749434052, -0.00172945681189746, -0.0625259623889894
-2.0, -2.0, GYRO, 76208.550068, -0.622226549724402, -0.036298353025562, -0.119965020779818
-2.0, -2.0, GYRO, 76208.540028, -0.605677933026759, -0.0181137564702829, -0.151603640846069
-2.0, -2.0, GYRO, 76208.529987, -0.528514172022258, 0.0273394791185354, -0.15889164748518
-2.0, -2.0, GYRO, 76208.519947, -0.421989326315743, 0.0554241107100751, -0.139274802895656
-2.0, -2.0, GYRO, 76208.509907, -0.302176638350277, 0.0534336641113498, -0.0930271463536669
-2.0, -2.0, GYRO, 76208.499897, -0.191663708911368, 0.0558544775422319, -0.066043465556766
-2.0, -2.0, GYRO, 76208.489857, -0.147510628566726, 0.0756119370373117, -0.0110603743232081
-2.0, -2.0, GYRO, 76208.479816, -0.126755282611193, 0.0486879110488286, 0.0167478211471813
-2.0, -2.0, GYRO, 76208.469776, -0.116610503070755, -0.00583392068392758, 0.0272321537266053
-2.0, -2.0, GYRO, 76208.459736, -0.11789228250341, -0.0357044681024743, 0.0281192526857106
-2.0, -2.0, GYRO, 76208.449726, -0.134799360683778, -0.0291674728907658, 0.0204839698404535
-2.0, -2.0, GYRO, 76208.439686, -0.164175092771788, -0.0118036625834492, -0.00535614958436736
-2.0, -2.0, GYRO, 76208.429646, -0.217846310852373, 0.0206815763933373, -0.0399444868739895
-2.0, -2.0, GYRO, 76208.419605, -0.297114501750254, 0.0788625914638624, -0.0608766667259033
