touch_x, touch_y, sensor_type, time_since_1970, x, y, z
-0.562666666666667, 0.372313812576134, ACCEL, 76208.711628, 0.0475616455078125, -0.762802124023438, -0.589065551757812
-0.562666666666667, 0.372313812576134, ACCEL, 76208.701588, 0.0062255859375, -0.727005004882812, -0.534088134765625
-2.0, -2.0, ACCEL, 76208.691547, 0.030517578125, -0.73828125, -0.604461669921875
-2.0, -2.0, ACCEL, 76208.681538, 0.079986572265625, -0.75, -0.683258056640625
-2.0, -2.0, ACCEL, 76208.671497, 0.0607452392578125, -0.725723266601562, -0.685684204101562
-2.0, -2.0, ACCEL, 76208.661457, 0.0261383056640625, -0.701019287109375, -0.663528442382812
-2.0, -2.0, ACCEL, 76208.651417, 0.0043182373046875, -0.690643310546875, -0.657608032226562
-2.0, -2.0, ACCEL, 76208.641376, 0.0045013427734375, -0.687286376953125, -0.67193603515625
-2.0, -2.0, ACCEL, 76208.631367, 0.01416015625, -0.688461303710938, -0.69732666015625
-2.0, -2.0, ACCEL, 76208.621326, 0.0273895263671875, -0.694107055664062, -0.718902587890625
-2.0, -2.0, ACCEL, 76208.611286, 0.0313720703125, -0.704513549804688, -0.7322998046875
-2.0, -2.0, ACCEL, 76208.601246, 0.0309600830078125, -0.716705322265625, -0.741790771484375
-2.0, -2.0, ACCEL, 76208.591206, 0.0380401611328125, -0.727935791015625, -0.746978759765625
-2.0, -2.0, ACCEL, 76208.581196, 0.05194091796875, -0.744781494140625, -0.744293212890625
-2.0, -2.0, ACCEL, 76208.571156, 0.0724334716796875, -0.762985229492188, -0.736709594726562
-2.0, -2.0, ACCEL, 76208.561115, 0.0857696533203125, -0.76898193359375, -0.71697998046875
-2.0, -2.0, ACCEL, 76208.551075, 0.08489990234375, -0.766357421875, -0.683395385742188
-2.0, -2.0, ACCEL, 76208.541065, 0.0810699462890625, -0.756027221679688, -0.653732299804688
-2.0, -2.0, ACCEL, 76208.531025, 0.0736541748046875, -0.737197875976562, -0.628753662109375
-2.0, -2.0, ACCEL, 76208.520985, 0.0511932373046875, -0.734344482421875, -0.618392944335938
-2.0, -2.0, ACCEL, 76208.510944, 0.040985107421875, -0.738067626953125, -0.626968383789062
-2.0, -2.0, ACCEL, 76208.500904, 0.04632568359375, -0.740554809570312, -0.629241943359375
-2.0, -2.0, ACCEL, 76208.490894, 0.041748046875, -0.750762939453125, -0.645309448242188
-2.0, -2.0, ACCEL, 76208.480854, 0.048583984375, -0.75823974609375, -0.656295776367188
-2.0, -2.0, ACCEL, 76208.470814, 0.0576934814453125, -0.761367797851562, -0.668716430664062
