touch_x, touch_y, sensor_type, time_since_1970, x, y, z
-0.420444498697917, 0.38730631632426, ACCEL, 76930.189907375, 0.129974365234375, -0.766998291015625, -0.71063232421875
-0.420444498697917, 0.38730631632426, ACCEL, 76930.179866375, 0.1207275390625, -0.760482788085938, -0.718719482421875
-0.420444498697917, 0.38730631632426, ACCEL, 76930.169826375, 0.104629516601562, -0.735824584960938, -0.698928833007812
-0.420444498697917, 0.38730631632426, ACCEL, 76930.159786375, 0.106613159179688, -0.734054565429688, -0.679122924804688
-0.420444498697917, 0.38730631632426, ACCEL, 76930.149776375, 0.128509521484375, -0.758255004882812, -0.690353393554688
-0.420444498697917, 0.38730631632426, ACCEL, 76930.139736375, 0.147903442382812, -0.755050659179688, -0.708099365234375
-0.420444498697917, 0.38730631632426, ACCEL, 76930.129695375, 0.13372802734375, -0.732345581054688, -0.66253662109375
-2.0, -2.0, ACCEL, 76930.119655375, 0.122543334960938, -0.738983154296875, -0.657852172851562
-2.0, -2.0, ACCEL, 76930.109615375, 0.122039794921875, -0.740509033203125, -0.642333984375
-2.0, -2.0, ACCEL, 76930.099605375, 0.122039794921875, -0.741378784179688, -0.628982543945312
-2.0, -2.0, ACCEL, 76930.089565375, 0.11859130859375, -0.74066162109375, -0.636993408203125
-2.0, -2.0, ACCEL, 76930.079524375, 0.113067626953125, -0.744476318359375, -0.654586791992188
-2.0, -2.0, ACCEL, 76930.069484375, 0.1080322265625, -0.749740600585938, -0.665573120117188
-2.0, -2.0, ACCEL, 76930.059474375, 0.112274169921875, -0.748260498046875, -0.657943725585938
-2.0, -2.0, ACCEL, 76930.049434375, 0.117202758789062, -0.73345947265625, -0.64404296875
-2.0, -2.0, ACCEL, 76930.039394375, 0.122360229492188, -0.735488891601562, -0.65179443359375
-2.0, -2.0, ACCEL, 76930.029354375, 0.119537353515625, -0.734588623046875, -0.620956420898438
-0.256888916015625, 0.592203898050975, ACCEL, 76930.019344375, 0.106674194335938, -0.746978759765625, -0.57666015625
-0.256888916015625, 0.592203898050975, ACCEL, 76930.009303375, 0.0839996337890625, -0.73248291015625, -0.652328491210938
-0.256888916015625, 0.592203898050975, ACCEL, 76929.999263375, 0.0749664306640625, -0.719039916992188, -0.714324951171875
-0.256888916015625, 0.592203898050975, ACCEL, 76929.989223375, 0.113800048828125, -0.7520751953125, -0.714645385742188
-0.256888916015625, 0.592203898050975, ACCEL, 76929.979183375, 0.119415283203125, -0.745025634765625, -0.720840454101562
-0.256888916015625, 0.592203898050975, ACCEL, 76929.969173375, 0.109603881835938, -0.753799438476562, -0.7021484375
-0.256888916015625, 0.592203898050975, ACCEL, 76929.959133375, 0.117095947265625, -0.76220703125, -0.694168090820312
-0.256888916015625, 0.592203898050975, ACCEL, 76929.949092375, 0.137924194335938, -0.759063720703125, -0.685226440429688
