touch_x, touch_y, sensor_type, time_since_1970, x, y, z
-2.0, -2.0, ACCEL, 246418.498996542, -0.0294036865234375, -0.729537963867188, -0.649307250976562
-2.0, -2.0, ACCEL, 246418.488956542, -0.00543212890625, -0.722793579101562, -0.654006958007812
-2.0, -2.0, ACCEL, 246418.478915542, 0.002288818359375, -0.7266845703125, -0.656265258789062
-2.0, -2.0, ACCEL, 246418.468906542, 0.0015869140625, -0.71270751953125, -0.671920776367188
-2.0, -2.0, ACCEL, 246418.458865542, 0.0018768310546875, -0.707443237304688, -0.70196533203125
-2.0, -2.0, ACCEL, 246418.448825542, 0.0073699951171875, -0.722198486328125, -0.729400634765625
-2.0, -2.0, ACCEL, 246418.438785542, 0.0139617919921875, -0.752593994140625, -0.726043701171875
-2.0, -2.0, ACCEL, 246418.428775542, 0.030303955078125, -0.76190185546875, -0.730178833007812
-2.0, -2.0, ACCEL, 246418.418735542, 0.0272216796875, -0.761093139648438, -0.728134155273438
0.18222216796875, 0.766116941529235, ACCEL, 246418.408694542, -0.024932861328125, -0.738006591796875, -0.672271728515625
0.18222216796875, 0.766116941529235, ACCEL, 246418.398685542, -0.09063720703125, -0.721343994140625, -0.616256713867188
0.18222216796875, 0.766116941529235, ACCEL, 246418.388644542, -0.0864715576171875, -0.760025024414062, -0.603103637695312
0.18222216796875, 0.766116941529235, ACCEL, 246418.378604542, -0.0982666015625, -0.77618408203125, -0.60357666015625
0.18222216796875, 0.766116941529235, ACCEL, 246418.368564542, -0.100967407226562, -0.779708862304688, -0.593475341796875
0.18222216796875, 0.766116941529235, ACCEL, 246418.358554542, -0.111572265625, -0.780426025390625, -0.5701904296875
0.18222216796875, 0.766116941529235, ACCEL, 246418.348514542, -0.126617431640625, -0.766128540039062, -0.569198608398438
0.18222216796875, 0.766116941529235, ACCEL, 246418.338474542, -0.125411987304688, -0.779296875, -0.56494140625
0.18222216796875, 0.766116941529235, ACCEL, 246418.328433542, -0.11968994140625, -0.796234130859375, -0.5504150390625
0.18222216796875, 0.766116941529235, ACCEL, 246418.318423542, -0.100616455078125, -0.770431518554688, -0.565231323242188
0.18222216796875, 0.766116941529235, ACCEL, 246418.308383542, -0.0861053466796875, -0.769195556640625, -0.581100463867188
0.18222216796875, 0.766116941529235, ACCEL, 246418.298343542, -0.077484130859375, -0.765914916992188, -0.62078857421875
0.18222216796875, 0.766116941529235, ACCEL, 246418.288303542, -0.0700225830078125, -0.7537841796875, -0.66961669921875
0.18222216796875, 0.766116941529235, ACCEL, 246418.278293542, -0.074951171875, -0.769851684570312, -0.697311401367188
0.18222216796875, 0.766116941529235, ACCEL, 246418.268253542, -0.07196044921875, -0.781585693359375, -0.7674560546875
0.18222216796875, 0.766116941529235, ACCEL, 246418.258212542, -0.047271728515625, -0.7772216796875, -0.81121826171875
0.18222216796875, 0.766116941529235, ACCEL, 246418.248172542, -0.03948974609375, -0.807815551757812, -0.740097045898438
0.18222216796875, 0.766116941529235, ACCEL, 246418.238162542, 0.0285186767578125, -0.83648681640625, -0.7327880859375
0.18222216796875, 0.766116941529235, ACCEL, 246418.228122542, 0.0827484130859375, -0.735122680664062, -0.594390869140625
0.18222216796875, 0.766116941529235, ACCEL, 246418.218082542, 0.0158843994140625, -0.644088745117188, -0.455703735351562
-2.0, -2.0, ACCEL, 246418.208072542, -0.0540924072265625, -0.735122680664062, -0.658096313476562
-2.0, -2.0, ACCEL, 246418.198032542, -0.052276611328125, -0.737869262695312, -0.674880981445312
-2.0, -2.0, ACCEL, 246418.187991542, -0.0569915771484375, -0.737289428710938, -0.67559814453125
-2.0, -2.0, ACCEL, 246418.177951542, -0.06988525390625, -0.734970092773438, -0.670913696289062
-2.0, -2.0, ACCEL, 246418.167941542, -0.0710601806640625, -0.7401123046875, -0.674087524414062
-2.0, -2.0, ACCEL, 246418.157901542, -0.063568115234375, -0.74505615234375, -0.670135498046875
-2.0, -2.0, ACCEL, 246418.147861542, -0.05401611328125, -0.743881225585938, -0.66326904296875
-2.0, -2.0, ACCEL, 246418.137820542, -0.0457000732421875, -0.738128662109375, -0.660690307617188
-2.0, -2.0, ACCEL, 246418.12781325, -0.037078857421875, -0.734375, -0.664398193359375
-2.0, -2.0, ACCEL, 246418.11777225, -0.032562255859375, -0.746185302734375, -0.659881591796875
-2.0, -2.0, ACCEL, 246418.10773225, -0.033447265625, -0.746749877929688, -0.643051147460938
-2.0, -2.0, ACCEL, 246418.09769225, -0.0387115478515625, -0.737335205078125, -0.629196166992188
-2.0, -2.0, ACCEL, 246418.08768225, -0.0460968017578125, -0.733154296875, -0.633819580078125
-2.0, -2.0, ACCEL, 246418.07764225, -0.0511474609375, -0.732833862304688, -0.65191650390625
-2.0, -2.0, ACCEL, 246418.06760125, -0.0540618896484375, -0.732498168945312, -0.671401977539062
-2.0, -2.0, ACCEL, 246418.05759225, -0.0535736083984375, -0.735977172851562, -0.68475341796875
-2.0, -2.0, ACCEL, 246418.04755125, -0.05218505859375, -0.738204956054688, -0.690963745117188
-2.0, -2.0, ACCEL, 246418.03751125, -0.053466796875, -0.739852905273438, -0.689712524414062
-2.0, -2.0, ACCEL, 246418.02747125, -0.050994873046875, -0.741836547851562, -0.681716918945312
-2.0, -2.0, ACCEL, 246418.01746125, -0.0501708984375, -0.740158081054688, -0.675491333007812
-2.0, -2.0, ACCEL, 246418.00742125, -0.0572509765625, -0.73175048828125, -0.674728393554688
-2.0, -2.0, ACCEL, 246417.99738125, -0.061920166015625, -0.729049682617188, -0.6810302734375
-2.0, -2.0, ACCEL, 246417.98734025, -0.0600128173828125, -0.73138427734375, -0.688919067382812
-2.0, -2.0, ACCEL, 246417.97733125, -0.056060791015625, -0.733169555664062, -0.687286376953125
-2.0, -2.0, ACCEL, 246417.96729025, -0.053314208984375, -0.735916137695312, -0.685470581054688
-2.0, -2.0, ACCEL, 246417.95725025, -0.050445556640625, -0.738677978515625, -0.683456420898438
-2.0, -2.0, ACCEL, 246417.94721025, -0.0467681884765625, -0.740798950195312, -0.67974853515625
-2.0, -2.0, ACCEL, 246417.93720025, -0.04779052734375, -0.740890502929688, -0.67498779296875
-2.0, -2.0, ACCEL, 246417.92716025, -0.045562744140625, -0.736297607421875, -0.664199829101562
-2.0, -2.0, ACCEL, 246417.91711925, -0.044647216796875, -0.730178833007812, -0.656463623046875
-2.0, -2.0, ACCEL, 246417.90707925, -0.0444488525390625, -0.731719970703125, -0.660202026367188
-2.0, -2.0, ACCEL, 246417.89706925, -0.04638671875, -0.741561889648438, -0.666000366210938
-2.0, -2.0, ACCEL, 246417.88702925, -0.0550689697265625, -0.7425537109375, -0.668487548828125
-2.0, -2.0, ACCEL, 246417.87698925, -0.064056396484375, -0.74041748046875, -0.6685791015625
-2.0, -2.0, ACCEL, 246417.86697925, -0.07037353515625, -0.74713134765625, -0.663406372070312
-2.0, -2.0, ACCEL, 246417.85693925, -0.069671630859375, -0.7503662109375, -0.666397094726562
-2.0, -2.0, ACCEL, 246417.84689825, -0.0617828369140625, -0.74822998046875, -0.67120361328125
-2.0, -2.0, ACCEL, 246417.83685825, -0.0566558837890625, -0.752731323242188, -0.6697998046875
-2.0, -2.0, ACCEL, 246417.82684825, -0.0529632568359375, -0.75732421875, -0.665435791015625
-2.0, -2.0, ACCEL, 246417.81680825, -0.0420989990234375, -0.750579833984375, -0.6505126953125
-2.0, -2.0, ACCEL, 246417.80676825, -0.0429840087890625, -0.743728637695312, -0.641448974609375
-2.0, -2.0, ACCEL, 246417.79672725, -0.0416107177734375, -0.731048583984375, -0.664642333984375
-2.0, -2.0, ACCEL, 246417.78671825, -0.02886962890625, -0.730712890625, -0.679046630859375
-2.0, -2.0, ACCEL, 246417.77667725, -0.024688720703125, -0.744827270507812, -0.6571044921875
-2.0, -2.0, ACCEL, 246417.76663725, -0.018829345703125, -0.726089477539062, -0.6480712890625
-2.0, -2.0, ACCEL, 246417.75659725, -0.0113525390625, -0.7181396484375, -0.655044555664062
-2.0, -2.0, ACCEL, 246417.74658725, 0.0006256103515625, -0.727890014648438, -0.658157348632812
-2.0, -2.0, ACCEL, 246417.73654725, -0.0044403076171875, -0.747756958007812, -0.646286010742188
-0.269333333333333, 0.512243862809806, ACCEL, 246417.72650725, -0.0175933837890625, -0.74212646484375, -0.643508911132812
-0.269333333333333, 0.512243862809806, ACCEL, 246417.71646625, -0.0321807861328125, -0.733078002929688, -0.663970947265625
-0.269333333333333, 0.512243862809806, ACCEL, 246417.70645625, -0.05096435546875, -0.75701904296875, -0.67608642578125
-0.269333333333333, 0.512243862809806, ACCEL, 246417.69641625, -0.06622314453125, -0.749832153320312, -0.682388305664062
-0.269333333333333, 0.512243862809806, ACCEL, 246417.68637625, -0.0862579345703125, -0.752532958984375, -0.687240600585938
-0.269333333333333, 0.512243862809806, ACCEL, 246417.67636625, -0.11297607421875, -0.76568603515625, -0.665069580078125
-0.269333333333333, 0.512243862809806, ACCEL, 246417.66632625, -0.128555297851562, -0.746597290039062, -0.649261474609375
-0.269333333333333, 0.512243862809806, ACCEL, 246417.65628625, -0.133697509765625, -0.736541748046875, -0.644607543945312
-0.269333333333333, 0.512243862809806, ACCEL, 246417.64624525, -0.130020141601562, -0.74041748046875, -0.641952514648438
-0.269333333333333, 0.512243862809806, ACCEL, 246417.63623625, -0.123809814453125, -0.756637573242188, -0.642776489257812
-0.269333333333333, 0.512243862809806, ACCEL, 246417.62619525, -0.123199462890625, -0.772689819335938, -0.646270751953125
-0.269333333333333, 0.512243862809806, ACCEL, 246417.61615525, -0.140823364257812, -0.77215576171875, -0.660751342773438
-0.269333333333333, 0.512243862809806, ACCEL, 246417.60611525, -0.151138305664062, -0.751663208007812, -0.679443359375
-0.269333333333333, 0.512243862809806, ACCEL, 246417.59610525, -0.13079833984375, -0.749160766601562, -0.65740966796875
-0.269333333333333, 0.512243862809806, ACCEL, 246417.58606525, -0.0443115234375, -0.792449951171875, -0.631881713867188
-0.269333333333333, 0.512243862809806, ACCEL, 246417.57602425, 0.031524658203125, -0.83782958984375, -0.696136474609375
-0.269333333333333, 0.512243862809806, ACCEL, 246417.56598425, 0.0565338134765625, -0.825820922851562, -0.654144287109375
-2.0, -2.0, ACCEL, 246417.55597425, -0.041290283203125, -0.747940063476562, -0.580764770507812
-2.0, -2.0, ACCEL, 246417.54593425, -0.077972412109375, -0.720733642578125, -0.659469604492188
-2.0, -2.0, ACCEL, 246417.53589425, -0.064971923828125, -0.72503662109375, -0.648544311523438
-2.0, -2.0, ACCEL, 246417.52585325, -0.04913330078125, -0.732009887695312, -0.644027709960938
-2.0, -2.0, ACCEL, 246417.51584425, -0.0457305908203125, -0.731781005859375, -0.644515991210938
-2.0, -2.0, ACCEL, 246417.50580325, -0.04742431640625, -0.731536865234375, -0.642044067382812
-2.0, -2.0, ACCEL, 246417.49576325, -0.04644775390625, -0.735137939453125, -0.645263671875
-2.0, -2.0, ACCEL, 246417.48575325, -0.0426483154296875, -0.737335205078125, -0.656997680664062
-2.0, -2.0, ACCEL, 246417.47571325, -0.04742431640625, -0.734939575195312, -0.662002563476562
-2.0, -2.0, ACCEL, 246417.46567325, -0.0486907958984375, -0.733428955078125, -0.664642333984375
-2.0, -2.0, ACCEL, 246417.45563325, -0.0468902587890625, -0.74005126953125, -0.6683349609375
-2.0, -2.0, ACCEL, 246417.44562325, -0.043487548828125, -0.746826171875, -0.67388916015625
-2.0, -2.0, ACCEL, 246417.43558225, -0.033416748046875, -0.744308471679688, -0.672622680664062
-2.0, -2.0, ACCEL, 246417.42554225, -0.021575927734375, -0.742706298828125, -0.66339111328125
-2.0, -2.0, ACCEL, 246417.41550225, -0.013763427734375, -0.746841430664062, -0.66497802734375
-2.0, -2.0, ACCEL, 246417.40549225, -0.0182037353515625, -0.744796752929688, -0.667510986328125
